"araTha","EDTA",775388,775514,"DNA","DTM","TE_00000021","DNA"
"araTha","EDTA",775515,775690,"LTR","unknown","TE_00000031_INT","LTR"
"araTha","EDTA",775777,775934,"DNA","Helitron","TE_00000112","DNA"
"araTha","EDTA",775934,776142,"LTR","unknown","TE_00000031_INT","LTR"
"araTha","EDTA",776143,776585,"DNA","DTM","TE_00000019","DNA"
"araTha","EDTA",780654,780762,"DNA","Helitron","TE_00000074","DNA"
"araTha","EDTA",781775,782913,"DNA","DTC","TE_00000077","DNA"
"araTha","EDTA",784997,785209,"LINE","L1","TE_00000268","LINE"
"araTha","EDTA",797155,797353,"Unknown",NA,"TE_00000000","unknown"
"araTha","EDTA",802610,802830,"LTR","unknown","TE_00000031_INT","LTR"
"araTha","EDTA",820022,820246,"DNA","DTM","TE_00000126","DNA"
"araTha","EDTA",820966,821287,"DNA","DTM","TE_00000126","DNA"
"araTha","EDTA",821530,821780,"DNA","DTM","TE_00000174","MITE"
"araTha","EDTA",823885,824910,"DNA","Helitron","TE_00000016","DNA"
"araTha","EDTA",825381,825639,"DNA","DTM","TE_00000061","DNA"
"araTha","EDTA",826470,826637,"Unknown",NA,"TE_00000001","unknown"
"araTha","EDTA",829339,829481,"DNA","DTT","TE_00000089","DNA"
"araTha","EDTA",830634,830764,"DNA","DTC","TE_00000130","DNA"
"araTha","EDTA",830671,831174,"DNA","DTM","TE_00000091","DNA"
"araTha","EDTA",837284,837607,"LINE","L1","TE_00000226","LINE"
"araTha","EDTA",838102,838245,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",841169,841426,"LINE","L1","TE_00000235","LINE"
"araTha","EDTA",857976,858104,"DNA","Helitron","TE_00000026","DNA"
"araTha","EDTA",864899,865096,"DNA","Helitron","TE_00000016","DNA"
"araTha","EDTA",865376,865525,"DNA","Helitron","TE_00000074","DNA"
"araTha","EDTA",870205,870713,"LINE","L1","TE_00000235","LINE"
"araTha","EDTA",888170,888620,"DNA","Helitron","TE_00000016","DNA"
"araTha","EDTA",906718,906902,"DNA","DTM","TE_00000173","DNA"
"araTha","EDTA",910864,911032,"DNA","DTH","TE_00000172","DNA"
"araTha","EDTA",914477,915012,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",915908,916012,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",916015,916140,"DNA","DTC","TE_00000138","DNA"
"araTha","EDTA",918608,918780,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",922418,922762,"DNA","DTM","TE_00000039","DNA"
"araTha","EDTA",925262,925613,"DNA","DTM","TE_00000043","DNA"
"araTha","EDTA",928993,929152,"Unknown",NA,"TE_00000013","unknown"
"araTha","EDTA",931820,931938,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",931941,932081,"DNA","DTC","TE_00000138","DNA"
"araTha","EDTA",933251,933422,"DNA","DTC","TE_00000207","DNA"
"araTha","EDTA",933770,933856,"DNA","DTC","TE_00000207","DNA"
"araTha","EDTA",935585,935684,"DNA","Helitron","TE_00000016","DNA"
"araTha","EDTA",937521,937629,"DNA","Helitron","TE_00000016","DNA"
"araTha","EDTA",938123,938466,"DNA","Helitron","TE_00000112","DNA"
"araTha","EDTA",939020,939551,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",940799,940884,"DNA","DTC","TE_00000138","DNA"
"araTha","EDTA",941103,941246,"DNA","DTC","TE_00000138","DNA"
"araTha","EDTA",941105,941283,"DNA","DTT","TE_00000142","DNA"
"araTha","EDTA",941247,941357,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",945640,945780,"DNA","DTM","TE_00000033","DNA"
"araTha","EDTA",947802,947947,"DNA","Helitron","TE_00000016","DNA"
"araTha","EDTA",948046,948154,"DNA","Helitron","TE_00000016","DNA"
"araTha","EDTA",950004,950722,"DNA","DTM","TE_00000214","DNA"
"araTha","EDTA",952109,952267,"DNA","DTM","TE_00000068","DNA"
"araTha","EDTA",952324,952650,"DNA","DTC","TE_00000130","DNA"
"araTha","EDTA",955665,955760,"LINE","L1","TE_00000255","LINE"
"araTha","EDTA",956750,957255,"DNA","DTM","TE_00000039","DNA"
"araTha","EDTA",959446,959620,"DNA","DTT","TE_00000088","DNA"
"araTha","EDTA",975477,975725,"LINE","L1","TE_00000257","LINE"
"araTha","EDTA",976587,976723,"Unknown",NA,"TE_00000007","unknown"
"araTha","EDTA",983589,983802,"DNA","DTH","TE_00000172","DNA"
"araTha","EDTA",984617,985026,"DNA","Helitron","TE_00000115","DNA"
"araTha","EDTA",985025,985665,"DNA","DTH","TE_00000100","DNA"
"araTha","EDTA",986781,986870,"DNA","DTM","TE_00000029","DNA"
"araTha","EDTA",994976,995240,"DNA","DTM","TE_00000129","DNA"
"araTha","EDTA",996280,996385,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",996390,996516,"DNA","DTC","TE_00000138","DNA"
"araTha","EDTA",999955,1000632,"DNA","DTM","TE_00000210","DNA"
"araTha","EDTA",1004209,1004341,"DNA","DTM","TE_00000092","DNA"
"araTha","EDTA",1004863,1005250,"DNA","DTM","TE_00000159","DNA"
"araTha","EDTA",1007411,1007722,"Unknown",NA,"TE_00000000","unknown"
"araTha","EDTA",1013816,1014071,"LINE","L1","TE_00000224","LINE"
"araTha","EDTA",1014300,1014529,"DNA","DTM","TE_00000157","DNA"
"araTha","EDTA",1016592,1016822,"DNA","Helitron","TE_00000112","DNA"
"araTha","EDTA",1017225,1017429,"DNA","DTC","TE_00000166","DNA"
"araTha","EDTA",1018183,1018751,"DNA","DTC","TE_00000207","DNA"
"araTha","EDTA",1020403,1020594,"DNA","DTM","TE_00000081","DNA"
"araTha","EDTA",1021262,1021451,"DNA","DTC","TE_00000140","DNA"
"araTha","EDTA",1021455,1021811,"Unknown",NA,"TE_00000004","unknown"
"araTha","EDTA",1023045,1023227,"DNA","DTM","TE_00000081","DNA"
"araTha","EDTA",1028378,1028485,"DNA","DTM","TE_00000075","DNA"
"araTha","EDTA",1030801,1030981,"Unknown",NA,"TE_00000001","unknown"
"araTha","EDTA",1035967,1036371,"LINE","L1","TE_00000234","LINE"
"araTha","EDTA",1043198,1043745,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",1044669,1044949,"Unknown",NA,"TE_00000000","unknown"
"araTha","EDTA",1059237,1060259,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",1063805,1064119,"LINE","L1","TE_00000246","LINE"
"araTha","EDTA",1064814,1065175,"DNA","DTM","TE_00000029","DNA"
"araTha","EDTA",1077764,1077944,"LTR","unknown","TE_00000031_INT","LTR"
"araTha","EDTA",1083493,1083746,"DNA","DTM","TE_00000134","DNA"
"araTha","EDTA",1090264,1090785,"DNA","DTM","TE_00000126","DNA"
"araTha","EDTA",1090926,1091177,"DNA","DTM","TE_00000148","DNA"
"araTha","EDTA",1093005,1093168,"LINE","L1","TE_00000257","LINE"
"araTha","EDTA",1094449,1094701,"DNA","DTM","TE_00000043","DNA"
"araTha","EDTA",1108685,1109317,"DNA","DTM","TE_00000126","DNA"
"araTha","EDTA",1118534,1119970,"DNA","DTM","TE_00000126","DNA"
"araTha","EDTA",1123794,1123898,"DNA","DTM","TE_00000067","DNA"
"araTha","EDTA",1123922,1124100,"LTR","unknown","TE_00000031_INT","LTR"
"araTha","EDTA",1123965,1124133,"DNA","Helitron","TE_00000112","DNA"
"araTha","EDTA",1124056,1124497,"Unknown",NA,"TE_00000004","unknown"
"araTha","EDTA",1125441,1125737,"DNA","DTH","TE_00000155","DNA"
"araTha","EDTA",1127143,1127659,"DNA","DTC","TE_00000077","DNA"
"araTha","EDTA",1127707,1127925,"DNA","DTC","TE_00000077","DNA"
"araTha","EDTA",1128111,1128311,"DNA","DTC","TE_00000077","DNA"
"araTha","EDTA",1128309,1128469,"DNA","DTM","TE_00000052","DNA"
"araTha","EDTA",1128451,1128785,"DNA","DTC","TE_00000166","DNA"
"araTha","EDTA",1128791,1128942,"DNA","DTC","TE_00000077","DNA"
"araTha","EDTA",1130064,1130644,"DNA","DTC","TE_00000207","DNA"
"araTha","EDTA",1133919,1134319,"DNA","DTM","TE_00000019","DNA"
"araTha","EDTA",1137985,1138591,"DNA","DTC","TE_00000166","DNA"
"araTha","EDTA",1141770,1141940,"DNA","Helitron","TE_00000112","DNA"
"araTha","EDTA",1142201,1142297,"DNA","DTM","TE_00000021","DNA"
"araTha","EDTA",1146250,1146394,"DNA","DTM","TE_00000148","DNA"
"araTha","EDTA",1151168,1151343,"DNA","DTC","TE_00000162","DNA"
"araTha","EDTA",1157104,1157272,"DNA","DTM","TE_00000206","DNA"
"araTha","EDTA",1166507,1166651,"DNA","DTM","TE_00000150","DNA"
"araTha","EDTA",1171235,1171558,"DNA","DTM","TE_00000134","DNA"
"araTha","EDTA",1174491,1174861,"DNA","DTM","TE_00000075","DNA"
"araTha","EDTA",1174585,1174947,"DNA","DTM","TE_00000039","DNA"
"araTha","EDTA",1188693,1188835,"DNA","DTM","TE_00000124","DNA"
"araTha","EDTA",1206184,1206705,"DNA","DTH","TE_00000155","DNA"
"araTha","EDTA",1208387,1208524,"DNA","DTM","TE_00000033","DNA"
"araTha","EDTA",1217884,1218156,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",1224681,1224895,"DNA","DTM","TE_00000197","DNA"
"araTha","EDTA",1225243,1225500,"DNA","DTC","TE_00000166","DNA"
"araTha","EDTA",1228841,1229008,"DNA","DTM","TE_00000133","DNA"
"araTha","EDTA",1229011,1229641,"DNA","DTM","TE_00000197","DNA"
"araTha","EDTA",1229642,1230094,"DNA","DTC","TE_00000208","DNA"
"araTha","EDTA",1230151,1230272,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",1230233,1230413,"DNA","DTT","TE_00000142","DNA"
"araTha","EDTA",1230273,1230415,"DNA","DTC","TE_00000138","DNA"
"araTha","EDTA",1230437,1231550,"DNA","DTM","TE_00000197","DNA"
"araTha","EDTA",1235793,1235907,"DNA","DTM","TE_00000092","DNA"
"araTha","EDTA",1237367,1237538,"LINE","L1","TE_00000230","LINE"
"araTha","EDTA",1238465,1238570,"DNA","DTM","TE_00000159","DNA"
"araTha","EDTA",1243164,1243954,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",1244196,1244289,"LINE","L1","TE_00000223","LINE"
"araTha","EDTA",1244261,1244385,"LINE","L1","TE_00000228","LINE"
"araTha","EDTA",1246159,1246313,"DNA","DTC","TE_00000139","DNA"
"araTha","EDTA",1248017,1248151,"LINE","L1","TE_00000242","LINE"
"araTha","EDTA",1256251,1256410,"DNA","DTC","TE_00000138","DNA"
"araTha","EDTA",1257792,1258134,"DNA","DTC","TE_00000102","DNA"
"araTha","EDTA",1260512,1260769,"LINE","L1","TE_00000244","LINE"
"araTha","EDTA",1265136,1265619,"DNA","Helitron","TE_00000024","DNA"
"araTha","EDTA",1268700,1268971,"DNA","DTM","TE_00000061","DNA"
"araTha","EDTA",1269173,1269277,"DNA","Helitron","TE_00000016","DNA"
"araTha","EDTA",1272844,1273422,"DNA","DTC","TE_00000207","DNA"
"araTha","EDTA",1273441,1274006,"DNA","DTC","TE_00000207","DNA"
"araTha","EDTA",1274934,1275019,"DNA","DTC","TE_00000138","DNA"
"araTha","EDTA",1278721,1279122,"DNA","DTM","TE_00000086","DNA"
"araTha","EDTA",1280531,1280613,"DNA","DTC","TE_00000138","DNA"
