araTha,Reference (Garlic),1127660,1127706,LTR,Gypsy,Athila4C_I,LTR,yes,1.0
araTha,Reference (Garlic),1127923,1127969,LTR,Gypsy,Athila4C_I,LTR,yes,1.0
araTha,Reference (Garlic),1128064,1128110,LTR,Gypsy,Athila4C_I,LTR,yes,1.0
araTha,Reference (Garlic),1128313,1128788,LTR,Gypsy,Athila3_LTR,LTR,yes,1.0
araTha,Reference (Garlic),1224896,1225236,LTR,Gypsy,Athila0_I,LTR,yes,1.0
araTha,Reference (Garlic),1225499,1227869,DNA,NA,ATDNA12T3A,DNA,yes,1.0
araTha,Reference (Garlic),1227932,1229008,LTR,Gypsy,Athila0_I,LTR,yes,1.0
araTha,Reference (Garlic),1272844,1273422,DNA,Helitron,ATREP2,RC,yes,1.0
araTha,Reference (Garlic),1273441,1274006,DNA,Helitron,ATREP2,RC,yes,1.0
araTha,Reference (Garlic),1282400,1282930,DNA,NA,ATTIR16T3A,DNA,yes,1.0
araTha,Reference (Garlic),1283022,1284160,DNA,Helitron,HelitronY3,RC,yes,1.0
araTha,Reference (Garlic),1284259,1284778,DNA,NA,ATTIR16T3A,DNA,yes,1.0
araTha,Reference (Garlic),1294458,1294550,DNA,Helitron,ATREP3,RC,yes,1.0
araTha,Reference (Garlic),1294863,1294922,LINE,L1,L1-16_ALy,LINE,yes,1.0
araTha,Reference (Garlic),1297197,1297251,LINE,L1,L1-16_ALy,LINE,yes,1.0
araTha,Reference (Garlic),1351722,1351901,DNA,Helitron,ATREP3,RC,yes,1.0
araTha,Reference (Garlic),1351949,1353060,DNA,Helitron,ATREP3,RC,yes,1.0
araTha,Reference (Garlic),1494359,1496135,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),1496454,1497269,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),1823240,1823288,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),1823584,1823790,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),1835094,1835343,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),1835610,1835827,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),1836098,1836288,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),1836884,1837030,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),1838297,1838388,DNA,hAT-Charlie,hAT-N4_ALy,DNA,yes,1.0
araTha,Reference (Garlic),1838411,1838468,DNA,hAT-Charlie,hAT-N4_ALy,DNA,yes,1.0
araTha,Reference (Garlic),2062332,2062460,DNA,PIF-Harbinger,HARB-2_ALy,DNA,yes,1.0
araTha,Reference (Garlic),2062580,2062706,DNA,PIF-Harbinger,HARB-2_ALy,DNA,yes,1.0
araTha,Reference (Garlic),2062814,2063451,DNA,PIF-Harbinger,HARB-2_ALy,DNA,yes,1.0
araTha,Reference (Garlic),2064790,2064901,DNA,PIF-Harbinger,HARB-2_ALy,DNA,yes,1.0
araTha,Reference (Garlic),2139320,2139373,DNA,hAT-Charlie,hAT-N4_ALy,DNA,yes,1.0
araTha,Reference (Garlic),2139420,2139582,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),2280861,2281016,LTR,Gypsy,ATGP11_LTR,LTR,yes,1.0
araTha,Reference (Garlic),2281064,2281863,LTR,Gypsy,ATGP11_LTR,LTR,yes,1.0
araTha,Reference (Garlic),2330753,2330858,DNA,PIF-Harbinger,HARB-N1_ALy,DNA,yes,1.0
araTha,Reference (Garlic),2331150,2331255,DNA,PIF-Harbinger,HARB-N1_ALy,DNA,yes,1.0
araTha,Reference (Garlic),2331299,2331430,DNA,PIF-Harbinger,HARB-N1_ALy,DNA,yes,1.0
araTha,Reference (Garlic),2341409,2343027,LTR,Gypsy,Athila3_LTR,LTR,yes,1.0
araTha,Reference (Garlic),2343055,2344673,LTR,Gypsy,Athila3_LTR,LTR,yes,1.0
araTha,Reference (Garlic),2344675,2345001,LTR,Gypsy,Athila3_LTR,LTR,yes,1.0
araTha,Reference (Garlic),2345011,2346629,LTR,Gypsy,Athila3_LTR,LTR,yes,1.0
araTha,Reference (Garlic),2346641,2346967,LTR,Gypsy,Athila3_LTR,LTR,yes,1.0
araTha,Reference (Garlic),2397135,2397186,DNA,MULE-MuDR,Vandal16,DNA,yes,1.0
araTha,Reference (Garlic),2397259,2397310,DNA,MULE-MuDR,Vandal16,DNA,yes,1.0
araTha,Reference (Garlic),2459266,2459388,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),2459395,2459464,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),2459534,2459603,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),2470227,2470330,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),2470373,2470476,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),2716026,2716081,LTR,Gypsy,Athila4A_I,LTR,yes,1.0
araTha,Reference (Garlic),2716642,2719743,LTR,Gypsy,Athila4_I,LTR,yes,1.0
araTha,Reference (Garlic),2720163,2720218,LTR,Gypsy,Athila4A_I,LTR,yes,1.0
araTha,Reference (Garlic),2720230,2721455,LTR,Gypsy,Athila4_LTR,LTR,yes,1.0
araTha,Reference (Garlic),2756020,2756204,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),2756256,2756359,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),2922443,2922526,LTR,Gypsy,Athila6A_LTR,LTR,yes,1.0
araTha,Reference (Garlic),2922606,2923877,LTR,Gypsy,ATHILA6C_I,LTR,yes,1.0
araTha,Reference (Garlic),2924156,2925852,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),2925871,2930115,LTR,Gypsy,Athila3_I,LTR,yes,1.0
araTha,Reference (Garlic),2930731,2932339,LTR,Gypsy,Athila3_LTR,LTR,yes,1.0
araTha,Reference (Garlic),2992023,2993254,DNA,MULE-MuDR,ArnoldY2,DNA,yes,1.0
araTha,Reference (Garlic),2993266,2993348,DNA,MULE-MuDR,ArnoldY2,DNA,yes,1.0
araTha,Reference (Garlic),2993593,2993675,DNA,MULE-MuDR,ArnoldY2,DNA,yes,1.0
araTha,Reference (Garlic),3239385,3239727,LTR,Gypsy,Athila_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3240432,3241442,LTR,Gypsy,Athila_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3241598,3242608,LTR,Gypsy,Athila_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3243440,3244450,LTR,Gypsy,Athila_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3245083,3246093,LTR,Gypsy,Athila_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3254710,3254902,DNA,MULE-MuDR,ArnoldY1,DNA,yes,1.0
araTha,Reference (Garlic),3255932,3256128,DNA,MULE-MuDR,ArnoldY1,DNA,yes,1.0
araTha,Reference (Garlic),3438306,3438435,LTR,Gypsy,Athila8A_I,LTR,yes,1.0
araTha,Reference (Garlic),3438558,3438666,LTR,Copia,Copia-39_ALY-I,LTR,yes,1.0
araTha,Reference (Garlic),3438974,3439084,LTR,Copia,Copia-39_ALY-I,LTR,yes,1.0
araTha,Reference (Garlic),3439151,3439280,LTR,Gypsy,Athila8A_I,LTR,yes,1.0
araTha,Reference (Garlic),3440904,3442109,LTR,Gypsy,Athila_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3443154,3443814,LTR,Copia,ROMANIAT5,LTR,yes,1.0
araTha,Reference (Garlic),3443922,3444300,LTR,Copia,ROMANIAT5,LTR,yes,1.0
araTha,Reference (Garlic),3466060,3466237,LTR,Gypsy,Athila0_I,LTR,yes,1.0
araTha,Reference (Garlic),3466709,3467240,LTR,Gypsy,Athila0_I,LTR,yes,1.0
araTha,Reference (Garlic),3467321,3467498,LTR,Gypsy,Athila0_I,LTR,yes,1.0
araTha,Reference (Garlic),3467991,3478169,LTR,Gypsy,Athila0_I,LTR,yes,1.0
araTha,Reference (Garlic),3486088,3486242,LINE,L1,L1-10_ALy,LINE,yes,1.0
araTha,Reference (Garlic),3487103,3487331,LINE,L1,L1-10_ALy,LINE,yes,1.0
araTha,Reference (Garlic),3487723,3488082,LINE,L1,L1-10_ALy,LINE,yes,1.0
araTha,Reference (Garlic),3497693,3499210,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3499699,3500514,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3700962,3701153,DNA,Helitron,ATREPX1,RC,yes,1.0
araTha,Reference (Garlic),3701520,3701833,DNA,Helitron,ATREP7,RC,yes,1.0
araTha,Reference (Garlic),3787478,3787607,LTR,Gypsy,Athila8A_I,LTR,yes,1.0
araTha,Reference (Garlic),3787760,3787889,LTR,Gypsy,Athila8A_I,LTR,yes,1.0
araTha,Reference (Garlic),3787963,3788092,LTR,Gypsy,Athila8A_I,LTR,yes,1.0
araTha,Reference (Garlic),3789765,3789795,DNA,NA,ATDNA12T3A,DNA,yes,1.0
araTha,Reference (Garlic),3789911,3800037,LTR,Gypsy,Athila0_I,LTR,yes,1.0
araTha,Reference (Garlic),3800265,3802635,DNA,NA,ATDNA12T3A,DNA,yes,1.0
araTha,Reference (Garlic),3803511,3803702,LTR,Gypsy,Athila0_I,LTR,yes,1.0
araTha,Reference (Garlic),3821610,3822968,LTR,Gypsy,Athila3_I,LTR,yes,1.0
araTha,Reference (Garlic),3823003,3823859,LTR,Gypsy,Athila3_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3823866,3824580,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3824592,3824656,LTR,Gypsy,Athila3_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3829433,3829492,LTR,Gypsy,ATGP11_I,LTR,yes,1.0
araTha,Reference (Garlic),3829567,3829626,LTR,Gypsy,ATGP11_I,LTR,yes,1.0
araTha,Reference (Garlic),3829657,3829716,LTR,Gypsy,ATGP11_I,LTR,yes,1.0
araTha,Reference (Garlic),3836580,3836692,LTR,Gypsy,Athila4A_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3836764,3837612,LTR,Gypsy,Athila4A_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3838013,3838308,LTR,Gypsy,Athila4A_LTR,LTR,yes,1.0
araTha,Reference (Garlic),3838822,3841671,LTR,Gypsy,Athila4A_I,LTR,yes,1.0
araTha,Reference (Garlic),3841922,3842070,DNA,MULE-MuDR,ATDNAI27T9A,DNA,yes,1.0
araTha,Reference (Garlic),3955980,3956112,DNA,MULE-MuDR,BRODYAGA1A,DNA,yes,1.0
araTha,Reference (Garlic),3956475,3956799,DNA,MULE-MuDR,BRODYAGA1A,DNA,yes,1.0
araTha,Reference (Garlic),3964906,3965120,DNA,PIF-Harbinger,HARB-1_ALy,DNA,yes,1.0
araTha,Reference (Garlic),3965443,3966294,DNA,Helitron,ATREP1,RC,yes,1.0
araTha,Reference (Garlic),3967409,3967501,DNA,PIF-Harbinger,HARB-1_ALy,DNA,yes,1.0
araTha,Reference (Garlic),4250930,4251745,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),4251928,4253704,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),4278941,4279573,LTR,Gypsy,ATGP1-LTR,LTR,yes,1.0
araTha,Reference (Garlic),4279677,4280831,LTR,Gypsy,ATGP1-LTR,LTR,yes,1.0
araTha,Reference (Garlic),4306146,4307804,LTR,Gypsy,Athila8ALTR,LTR,yes,1.0
araTha,Reference (Garlic),4308011,4309669,LTR,Gypsy,Athila8ALTR,LTR,yes,1.0
araTha,Reference (Garlic),4310281,4311939,LTR,Gypsy,Athila8ALTR,LTR,yes,1.0
araTha,Reference (Garlic),4511902,4511938,LINE,L1,L1-16_ALy,LINE,yes,1.0
araTha,Reference (Garlic),4511943,4512465,DNA,Helitron,ATREP2,RC,yes,1.0
araTha,Reference (Garlic),4523550,4523957,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4523961,4524059,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4524066,4524473,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4524476,4525536,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4525544,4526604,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4526609,4527669,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4527676,4528083,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4528085,4528183,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4528186,4528593,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4528597,4528695,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4528697,4529104,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4529218,4529316,LTR,Gypsy,Athila8BLTR,LTR,yes,1.0
araTha,Reference (Garlic),4540978,4541152,DNA,MULE-MuDR,ATDNAI27T9B,DNA,yes,1.0
araTha,Reference (Garlic),4541159,4541234,DNA,MULE-MuDR,ATDNA1T9A,DNA,yes,1.0
araTha,Reference (Garlic),4541618,4541894,DNA,MULE-MuDR,ATDNAI26T9,DNA,yes,1.0
araTha,Reference (Garlic),4542002,4542127,DNA,MULE-MuDR,ATDNAI27T9B,DNA,yes,1.0
araTha,Reference (Garlic),4557314,4557450,LTR,Cassandra,Cassandra_AT-LTR,LTR,yes,1.0
araTha,Reference (Garlic),4557484,4557620,LTR,Cassandra,Cassandra_AT-LTR,LTR,yes,1.0
araTha,Reference (Garlic),4559484,4559587,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),4559616,4559800,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),4559822,4560006,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),4561846,4562056,DNA,MULE-MuDR,MuDR-N9_ALy,DNA,yes,1.0
araTha,Reference (Garlic),4562582,4562792,DNA,MULE-MuDR,MuDR-N9_ALy,DNA,yes,1.0
araTha,Reference (Garlic),4563265,4563475,DNA,MULE-MuDR,MuDR-N9_ALy,DNA,yes,1.0
araTha,Reference (Garlic),4563503,4563969,DNA,MULE-MuDR,MuDR-N9_ALy,DNA,yes,1.0
araTha,Reference (Garlic),4665986,4666319,LTR,Gypsy,Athila4D_LTR,LTR,yes,1.0
araTha,Reference (Garlic),4666333,4666666,LTR,Gypsy,Athila4D_LTR,LTR,yes,1.0
araTha,Reference (Garlic),4666670,4667178,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),4667181,4667514,LTR,Gypsy,Athila4D_LTR,LTR,yes,1.0
araTha,Reference (Garlic),4668700,4668759,LTR,Gypsy,ATGP11_I,LTR,yes,1.0
araTha,Reference (Garlic),4669046,4669110,LTR,Gypsy,ATGP11_I,LTR,yes,1.0
araTha,Reference (Garlic),4761301,4761570,DNA,MULE-MuDR,ArnoldY2,DNA,yes,1.0
araTha,Reference (Garlic),4761779,4763010,DNA,MULE-MuDR,ArnoldY2,DNA,yes,1.0
araTha,Reference (Garlic),4763227,4763717,DNA,Helitron,HelitronY3,RC,yes,1.0
araTha,Reference (Garlic),4776414,4776563,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),4776671,4776888,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),4776961,4777474,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),4783338,4783402,LTR,Gypsy,ATGP11_I,LTR,yes,1.0
araTha,Reference (Garlic),4783834,4783919,LTR,Gypsy,ATGP11_I,LTR,yes,1.0
araTha,Reference (Garlic),4784062,4784121,LTR,Gypsy,ATGP11_I,LTR,yes,1.0
araTha,Reference (Garlic),4894751,4894791,LTR,Gypsy,Athila0_I,LTR,yes,1.0
araTha,Reference (Garlic),4895545,4895721,LTR,Gypsy,Athila0_I,LTR,yes,1.0
araTha,Reference (Garlic),4897082,4899883,LTR,Gypsy,Athila4_I,LTR,yes,1.0
araTha,Reference (Garlic),4900347,4900523,LTR,Gypsy,Athila0_I,LTR,yes,1.0
araTha,Reference (Garlic),4960361,4960542,DNA,MULE-MuDR,ArnoldY1,DNA,yes,1.0
araTha,Reference (Garlic),4960803,4960999,DNA,MULE-MuDR,ArnoldY1,DNA,yes,1.0
araTha,Reference (Garlic),4961055,4962905,DNA,MULE-MuDR,ArnoldY1,DNA,yes,1.0
araTha,Reference (Garlic),4963027,4963219,DNA,MULE-MuDR,ArnoldY1,DNA,yes,1.0
araTha,Reference (Garlic),5795680,5796580,DNA,Helitron,ATREP1,RC,yes,1.0
araTha,Reference (Garlic),5796836,5797340,DNA,Helitron,ATREP11,RC,yes,1.0
araTha,Reference (Garlic),5969177,5969383,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),5969483,5969641,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),5969692,5969850,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),5989854,5989891,DNA,Helitron,ATREP11,RC,yes,1.0
araTha,Reference (Garlic),5990066,5991029,DNA,Helitron,ATREP11,RC,yes,1.0
araTha,Reference (Garlic),5997398,5997629,LTR,Cassandra,Cassandra_AT-LTR,LTR,yes,1.0
araTha,Reference (Garlic),5997772,5997834,LTR,Cassandra,Cassandra_AT-LTR,LTR,yes,1.0
araTha,Reference (Garlic),6071812,6072018,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),6072252,6072446,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),6183885,6183949,LTR,Gypsy,ATGP11_I,LTR,yes,1.0
araTha,Reference (Garlic),6183992,6184051,LTR,Gypsy,ATGP11_I,LTR,yes,1.0
araTha,Reference (Garlic),6185754,6186920,LTR,Gypsy,ATGP1-LTR,LTR,yes,1.0
araTha,Reference (Garlic),6187063,6188229,LTR,Gypsy,ATGP1-LTR,LTR,yes,1.0
araTha,Reference (Garlic),6210430,6210597,LTR,Gypsy,ATHILA6C_I,LTR,yes,1.0
araTha,Reference (Garlic),6210657,6210824,LTR,Gypsy,ATHILA6C_I,LTR,yes,1.0
araTha,Reference (Garlic),6210993,6211160,LTR,Gypsy,ATHILA6C_I,LTR,yes,1.0
araTha,Reference (Garlic),6212187,6212354,LTR,Gypsy,ATHILA6C_I,LTR,yes,1.0
araTha,Reference (Garlic),6385113,6385297,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),6385396,6385593,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),6385614,6385798,DNA,NA,ATREP18,DNA,yes,1.0
araTha,Reference (Garlic),6410918,6414346,DNA,CMC-EnSpm,ATENSPM11,DNA,yes,1.0
araTha,Reference (Garlic),6414959,6418387,DNA,CMC-EnSpm,ATENSPM11,DNA,yes,1.0
araTha,Reference (Garlic),6496453,6497528,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),6498041,6499116,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),6519111,6520204,DNA,MULE-MuDR,BOMZH1,DNA,yes,1.0
araTha,Reference (Garlic),6520390,6521472,DNA,MULE-MuDR,BOMZH1,DNA,yes,1.0
araTha,Reference (Garlic),6521485,6522578,DNA,MULE-MuDR,BOMZH1,DNA,yes,1.0
araTha,Reference (Garlic),6681412,6681458,LTR,Gypsy,Athila4C_I,LTR,yes,1.0
araTha,Reference (Garlic),6681893,6682684,LTR,Gypsy,Athila4D_LTR,LTR,yes,1.0
araTha,Reference (Garlic),6683029,6683075,LTR,Gypsy,Athila4C_I,LTR,yes,1.0
araTha,Reference (Garlic),6683133,6684648,LTR,Gypsy,Athila3_LTR,LTR,yes,1.0
araTha,Reference (Garlic),6897228,6898043,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),6898178,6899954,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),7077151,7077659,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),7079930,7081855,LTR,Gypsy,Athila6A_LTR,LTR,yes,1.0
araTha,Reference (Garlic),7082813,7085426,LTR,Gypsy,Athila4A_I,LTR,yes,1.0
araTha,Reference (Garlic),7085947,7086046,LTR,Gypsy,Athila4B_LTR,LTR,yes,1.0
araTha,Reference (Garlic),7086858,7088226,LTR,Gypsy,Athila6A_LTR,LTR,yes,1.0
araTha,Reference (Garlic),7088418,7088819,LTR,Gypsy,Athila4B_LTR,LTR,yes,1.0
araTha,Reference (Garlic),7090197,7091424,LTR,Gypsy,Athila4B_LTR,LTR,yes,1.0
araTha,Reference (Garlic),7094049,7094657,LTR,Gypsy,Athila2_LTR,LTR,yes,1.0
araTha,Reference (Garlic),7187104,7188187,DNA,Helitron,HelitronY3,RC,yes,1.0
araTha,Reference (Garlic),7188189,7188290,DNA,Helitron,HelitronY3,RC,yes,1.0
araTha,Reference (Garlic),7188293,7188562,DNA,MULE-MuDR,ArnoldY2,DNA,yes,1.0
araTha,Reference (Garlic),7316650,7316803,LTR,Gypsy,Athila4_I,LTR,yes,1.0
araTha,Reference (Garlic),7316888,7316983,LTR,Gypsy,Athila4_I,LTR,yes,1.0
araTha,Reference (Garlic),7339880,7339980,LTR,Cassandra,Cassandra_AT-LTR,LTR,yes,1.0
araTha,Reference (Garlic),7340358,7340494,LTR,Cassandra,Cassandra_AT-LTR,LTR,yes,1.0
araTha,Reference (Garlic),7345010,7345479,DNA,hAT-Ac,ATHAT9,DNA,yes,1.0
araTha,Reference (Garlic),7345543,7345868,DNA,MULE-MuDR,LIMPET1,DNA,yes,1.0
araTha,Reference (Garlic),7346355,7346569,DNA,MULE-MuDR,ATDNAI27T9C,DNA,yes,1.0
araTha,Reference (Garlic),7587277,7587401,DNA,Helitron,ATREP2,RC,yes,1.0
araTha,Reference (Garlic),7587582,7587728,DNA,Helitron,ATREP10A,RC,yes,1.0
araTha,Reference (Garlic),7732641,7735859,DNA,MULE-MuDR,ATMU12,DNA,yes,1.0
araTha,Reference (Garlic),7735866,7736018,DNA,MULE-MuDR,ATMU12,DNA,yes,1.0
